	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Sensitivity	fraction	Time	Sensitivity%
3838	68	1.0	5	Original	Equal	5	Mobile inactive sulphate reducers	0.01209369081900384	0.9983214435585396	23.79	1.209369081900384
3839	68	1.0	5	Original	Equal	5	Mobile inactive ammonia oxidizers	0.4034153866544104	0.9983214435585396	23.79	40.34153866544104
3840	69	1.0	10	Original	Equal	1	Immobile active aerobic degraders	0.09740872253095369	0.7729752412924885	18.42	9.740872253095368
3841	69	1.0	10	Original	Equal	1	Immobile active nitrate reducers	0.07141611975448242	0.7729752412924885	18.42	7.141611975448242
3842	69	1.0	10	Original	Equal	1	Immobile active sulphate reducers	0.0715513671646184	0.7729752412924885	18.42	7.155136716461841
3843	69	1.0	10	Original	Equal	1	Immobile active ammonia oxidizers	0.056043826251436904	0.7729752412924885	18.42	5.604382625143691
3844	69	1.0	10	Original	Equal	1	Mobile active aerobic degraders	0.07456928114353506	0.7729752412924885	18.42	7.456928114353506
3845	69	1.0	10	Original	Equal	1	Mobile active nitrate reducers	0.03950055745753217	0.7729752412924885	18.42	3.9500557457532173
3846	69	1.0	10	Original	Equal	1	Mobile active sulphate reducers	0.10044854440528038	0.7729752412924885	18.42	10.044854440528038
3847	69	1.0	10	Original	Equal	1	Mobile active ammonia oxidizers	0.03956811041097768	0.7729752412924885	18.42	3.956811041097768
3848	69	1.0	10	Original	Equal	1	Immobile inactive aerobic degraders	0.02315596572232005	0.7729752412924885	18.42	2.315596572232005
3849	69	1.0	10	Original	Equal	1	Immobile inactive nitrate reducers	0.09951254177589061	0.7729752412924885	18.42	9.95125417758906
3850	69	1.0	10	Original	Equal	1	Immobile inactive sulphate reducers	0.011352199946881842	0.7729752412924885	18.42	1.1352199946881842
3851	69	1.0	10	Original	Equal	1	Immobile inactive ammonia oxidizers	0.2727193730059558	0.7729752412924885	18.42	27.271937300595578
3852	69	1.0	10	Original	Equal	1	Mobile inactive aerobic degraders	0.05706874321045878	0.7729752412924885	18.42	5.706874321045878
3853	69	1.0	10	Original	Equal	1	Mobile inactive nitrate reducers	0.11848603164463876	0.7729752412924885	18.42	11.848603164463876
3854	69	1.0	10	Original	Equal	1	Mobile inactive sulphate reducers	0.010718287954084166	0.7729752412924885	18.42	1.0718287954084165
3855	69	1.0	10	Original	Equal	1	Mobile inactive ammonia oxidizers	0.20384392880795899	0.7729752412924885	18.42	20.3843928807959
3856	69	1.0	10	Original	Equal	2	Immobile active aerobic degraders	0.18158435080404733	0.7729752412924885	18.42	18.158435080404733
3857	69	1.0	10	Original	Equal	2	Immobile active nitrate reducers	0.14404188890637126	0.7729752412924885	18.42	14.404188890637126
3858	69	1.0	10	Original	Equal	2	Immobile active sulphate reducers	0.1361303588734212	0.7729752412924885	18.42	13.61303588734212
3859	69	1.0	10	Original	Equal	2	Immobile active ammonia oxidizers	0.10904293714135467	0.7729752412924885	18.42	10.904293714135466
3860	69	1.0	10	Original	Equal	2	Mobile active aerobic degraders	0.14081939539703212	0.7729752412924885	18.42	14.081939539703212
3861	69	1.0	10	Original	Equal	2	Mobile active nitrate reducers	0.0557270894503882	0.7729752412924885	18.42	5.57270894503882
3862	69	1.0	10	Original	Equal	2	Mobile active sulphate reducers	0.1880940522052532	0.7729752412924885	18.42	18.809405220525317
3863	69	1.0	10	Original	Equal	2	Mobile active ammonia oxidizers	0.0723325435109933	0.7729752412924885	18.42	7.233254351099331
3864	69	1.0	10	Original	Equal	2	Immobile inactive aerobic degraders	0.04617821361671042	0.7729752412924885	18.42	4.617821361671042
3865	69	1.0	10	Original	Equal	2	Immobile inactive nitrate reducers	0.19245517205871782	0.7729752412924885	18.42	19.24551720587178
3866	69	1.0	10	Original	Equal	2	Immobile inactive sulphate reducers	0.028359791089216477	0.7729752412924885	18.42	2.8359791089216477
3867	69	1.0	10	Original	Equal	2	Immobile inactive ammonia oxidizers	0.3893085659528146	0.7729752412924885	18.42	38.93085659528146
3868	69	1.0	10	Original	Equal	2	Mobile inactive aerobic degraders	0.12798191989077912	0.7729752412924885	18.42	12.798191989077912
3869	69	1.0	10	Original	Equal	2	Mobile inactive nitrate reducers	0.24696150626157143	0.7729752412924885	18.42	24.69615062615714
3870	69	1.0	10	Original	Equal	2	Mobile inactive sulphate reducers	0.010892044704598267	0.7729752412924885	18.42	1.0892044704598267
3871	69	1.0	10	Original	Equal	2	Mobile inactive ammonia oxidizers	0.25965642594031685	0.7729752412924885	18.42	25.965642594031685
3872	69	1.0	10	Original	Equal	5	Immobile active aerobic degraders	0.24965405120446266	0.7729752412924885	18.42	24.965405120446267
3873	69	1.0	10	Original	Equal	5	Immobile active nitrate reducers	0.17659729866038076	0.7729752412924885	18.42	17.659729866038077
3874	69	1.0	10	Original	Equal	5	Immobile active sulphate reducers	0.18725251789442932	0.7729752412924885	18.42	18.725251789442932
3875	69	1.0	10	Original	Equal	5	Immobile active ammonia oxidizers	0.1448786353523658	0.7729752412924885	18.42	14.487863535236581
3876	69	1.0	10	Original	Equal	5	Mobile active aerobic degraders	0.18730775015075518	0.7729752412924885	18.42	18.73077501507552
3877	69	1.0	10	Original	Equal	5	Mobile active nitrate reducers	0.06563156872851039	0.7729752412924885	18.42	6.563156872851039
3878	69	1.0	10	Original	Equal	5	Mobile active sulphate reducers	0.2578196466802507	0.7729752412924885	18.42	25.78196466802507
3879	69	1.0	10	Original	Equal	5	Mobile active ammonia oxidizers	0.09577220868311856	0.7729752412924885	18.42	9.577220868311857
3880	69	1.0	10	Original	Equal	5	Immobile inactive aerobic degraders	0.06163585697102947	0.7729752412924885	18.42	6.163585697102947
3881	69	1.0	10	Original	Equal	5	Immobile inactive nitrate reducers	0.23722997916498553	0.7729752412924885	18.42	23.722997916498553
3882	69	1.0	10	Original	Equal	5	Immobile inactive sulphate reducers	0.03707086405418728	0.7729752412924885	18.42	3.7070864054187282
3883	69	1.0	10	Original	Equal	5	Immobile inactive ammonia oxidizers	0.4423589820524852	0.7729752412924885	18.42	44.23589820524852
3884	69	1.0	10	Original	Equal	5	Mobile inactive aerobic degraders	0.1689758241193217	0.7729752412924885	18.42	16.89758241193217
3885	69	1.0	10	Original	Equal	5	Mobile inactive nitrate reducers	0.30014536737962466	0.7729752412924885	18.42	30.014536737962466
3886	69	1.0	10	Original	Equal	5	Mobile inactive sulphate reducers	0.013482594954635285	0.7729752412924885	18.42	1.3482594954635285
3887	69	1.0	10	Original	Equal	5	Mobile inactive ammonia oxidizers	0.3043651910993875	0.7729752412924885	18.42	30.436519109938747
3888	70	5.0	2	Original	Equal	1	Immobile active aerobic degraders	0.10191217528135353	0.8124213176668065	19.36	10.191217528135352
3889	70	5.0	2	Original	Equal	1	Immobile active nitrate reducers	0.06838373458251419	0.8124213176668065	19.36	6.838373458251419
3890	70	5.0	2	Original	Equal	1	Immobile active sulphate reducers	0.06955430432568092	0.8124213176668065	19.36	6.955430432568092
3891	70	5.0	2	Original	Equal	1	Immobile active ammonia oxidizers	0.05661958875166403	0.8124213176668065	19.36	5.661958875166403
3892	70	5.0	2	Original	Equal	1	Mobile active aerobic degraders	0.051567478026137994	0.8124213176668065	19.36	5.1567478026138
3893	70	5.0	2	Original	Equal	1	Mobile active nitrate reducers	0.03073248531875351	0.8124213176668065	19.36	3.073248531875351
3894	70	5.0	2	Original	Equal	1	Mobile active sulphate reducers	0.10088707954493552	0.8124213176668065	19.36	10.088707954493552
3895	70	5.0	2	Original	Equal	1	Mobile active ammonia oxidizers	0.03859961582776505	0.8124213176668065	19.36	3.8599615827765046
3896	70	5.0	2	Original	Equal	1	Immobile inactive aerobic degraders	0.025756702029496713	0.8124213176668065	19.36	2.5756702029496714
3897	70	5.0	2	Original	Equal	1	Immobile inactive nitrate reducers	0.08467148149733177	0.8124213176668065	19.36	8.467148149733177
3898	70	5.0	2	Original	Equal	1	Immobile inactive sulphate reducers	0.008911401338433258	0.8124213176668065	19.36	0.8911401338433258
3899	70	5.0	2	Original	Equal	1	Immobile inactive ammonia oxidizers	0.2489859896363206	0.8124213176668065	19.36	24.89859896363206
3900	70	5.0	2	Original	Equal	1	Mobile inactive aerobic degraders	0.06496171539121084	0.8124213176668065	19.36	6.496171539121084
3901	70	5.0	2	Original	Equal	1	Mobile inactive nitrate reducers	0.10108697748319104	0.8124213176668065	19.36	10.108697748319104
3902	70	5.0	2	Original	Equal	1	Mobile inactive sulphate reducers	0.009592541219736794	0.8124213176668065	19.36	0.9592541219736794
3903	70	5.0	2	Original	Equal	1	Mobile inactive ammonia oxidizers	0.18585786567720247	0.8124213176668065	19.36	18.58578656772025
3904	70	5.0	2	Original	Equal	2	Immobile active aerobic degraders	0.1898612932964633	0.8124213176668065	19.36	18.98612932964633
3905	70	5.0	2	Original	Equal	2	Immobile active nitrate reducers	0.1382694685270476	0.8124213176668065	19.36	13.826946852704761
3906	70	5.0	2	Original	Equal	2	Immobile active sulphate reducers	0.12924442611425818	0.8124213176668065	19.36	12.924442611425818
3907	70	5.0	2	Original	Equal	2	Immobile active ammonia oxidizers	0.10917914273926704	0.8124213176668065	19.36	10.917914273926705
3908	70	5.0	2	Original	Equal	2	Mobile active aerobic degraders	0.07400525592139721	0.8124213176668065	19.36	7.400525592139721
3909	70	5.0	2	Original	Equal	2	Mobile active nitrate reducers	0.01929111155188136	0.8124213176668065	19.36	1.929111155188136
3910	70	5.0	2	Original	Equal	2	Mobile active sulphate reducers	0.18912318650588397	0.8124213176668065	19.36	18.912318650588396
3911	70	5.0	2	Original	Equal	2	Mobile active ammonia oxidizers	0.07457128256244823	0.8124213176668065	19.36	7.457128256244823
3912	70	5.0	2	Original	Equal	2	Immobile inactive aerobic degraders	0.04946052242670585	0.8124213176668065	19.36	4.946052242670585
3913	70	5.0	2	Original	Equal	2	Immobile inactive nitrate reducers	0.16191783956347605	0.8124213176668065	19.36	16.191783956347606
3914	70	5.0	2	Original	Equal	2	Immobile inactive sulphate reducers	0.017460508432028007	0.8124213176668065	19.36	1.7460508432028006
3915	70	5.0	2	Original	Equal	2	Immobile inactive ammonia oxidizers	0.4152813360399101	0.8124213176668065	19.36	41.52813360399101
3916	70	5.0	2	Original	Equal	2	Mobile inactive aerobic degraders	0.1378523252729728	0.8124213176668065	19.36	13.78523252729728
3917	70	5.0	2	Original	Equal	2	Mobile inactive nitrate reducers	0.2055803955280738	0.8124213176668065	19.36	20.55803955280738
3918	70	5.0	2	Original	Equal	2	Mobile inactive sulphate reducers	0.009072939810782466	0.8124213176668065	19.36	0.9072939810782465
3919	70	5.0	2	Original	Equal	2	Mobile inactive ammonia oxidizers	0.2825338568077737	0.8124213176668065	19.36	28.25338568077737
3920	70	5.0	2	Original	Equal	5	Immobile active aerobic degraders	0.2613773710821319	0.8124213176668065	19.36	26.137737108213187
3921	70	5.0	2	Original	Equal	5	Immobile active nitrate reducers	0.17287528539770902	0.8124213176668065	19.36	17.287528539770904
3922	70	5.0	2	Original	Equal	5	Immobile active sulphate reducers	0.1788704838452362	0.8124213176668065	19.36	17.88704838452362
3923	70	5.0	2	Original	Equal	5	Immobile active ammonia oxidizers	0.14453627125148955	0.8124213176668065	19.36	14.453627125148955
3924	70	5.0	2	Original	Equal	5	Mobile active aerobic degraders	0.10034001809938768	0.8124213176668065	19.36	10.034001809938768
3925	70	5.0	2	Original	Equal	5	Mobile active nitrate reducers	0.024806903884510345	0.8124213176668065	19.36	2.4806903884510345
3926	70	5.0	2	Original	Equal	5	Mobile active sulphate reducers	0.258932638696935	0.8124213176668065	19.36	25.8932638696935
3927	70	5.0	2	Original	Equal	5	Mobile active ammonia oxidizers	0.09580773093951693	0.8124213176668065	19.36	9.580773093951693
3928	70	5.0	2	Original	Equal	5	Immobile inactive aerobic degraders	0.06651234408670582	0.8124213176668065	19.36	6.651234408670582
3929	70	5.0	2	Original	Equal	5	Immobile inactive nitrate reducers	0.20441896473439186	0.8124213176668065	19.36	20.441896473439186
3930	70	5.0	2	Original	Equal	5	Immobile inactive sulphate reducers	0.0243037840247236	0.8124213176668065	19.36	2.43037840247236
3931	70	5.0	2	Original	Equal	5	Immobile inactive ammonia oxidizers	0.473822363198117	0.8124213176668065	19.36	47.382236319811696
3932	70	5.0	2	Original	Equal	5	Mobile inactive aerobic degraders	0.1821560858796817	0.8124213176668065	19.36	18.21560858796817
3933	70	5.0	2	Original	Equal	5	Mobile inactive nitrate reducers	0.2622317975812589	0.8124213176668065	19.36	26.22317975812589
3934	70	5.0	2	Original	Equal	5	Mobile inactive sulphate reducers	0.011756439847024664	0.8124213176668065	19.36	1.1756439847024664
3935	70	5.0	2	Original	Equal	5	Mobile inactive ammonia oxidizers	0.3213787280124674	0.8124213176668065	19.36	32.13787280124674
3936	71	5.0	5	Original	Equal	1	Immobile active aerobic degraders	0.10219515141268289	0.9055812001678556	21.58	10.219515141268289
3937	71	5.0	5	Original	Equal	1	Immobile active nitrate reducers	0.0824687952179846	0.9055812001678556	21.58	8.24687952179846
3938	71	5.0	5	Original	Equal	1	Immobile active sulphate reducers	0.07168865692134305	0.9055812001678556	21.58	7.168865692134305
3939	71	5.0	5	Original	Equal	1	Immobile active ammonia oxidizers	0.05444587178084819	0.9055812001678556	21.58	5.444587178084819
3940	71	5.0	5	Original	Equal	1	Mobile active aerobic degraders	0.03380974287873996	0.9055812001678556	21.58	3.380974287873996
3941	71	5.0	5	Original	Equal	1	Mobile active nitrate reducers	0.03952694751229341	0.9055812001678556	21.58	3.952694751229341
3942	71	5.0	5	Original	Equal	1	Mobile active sulphate reducers	0.10098252217722815	0.9055812001678556	21.58	10.098252217722816
3943	71	5.0	5	Original	Equal	1	Mobile active ammonia oxidizers	0.04326756357703888	0.9055812001678556	21.58	4.3267563577038874
3944	71	5.0	5	Original	Equal	1	Immobile inactive aerobic degraders	0.024675176142272572	0.9055812001678556	21.58	2.467517614227257
3945	71	5.0	5	Original	Equal	1	Immobile inactive nitrate reducers	0.10318402100908795	0.9055812001678556	21.58	10.318402100908795
3946	71	5.0	5	Original	Equal	1	Immobile inactive sulphate reducers	0.0075424832775649745	0.9055812001678556	21.58	0.7542483277564974
3947	71	5.0	5	Original	Equal	1	Immobile inactive ammonia oxidizers	0.4174671679771084	0.9055812001678556	21.58	41.74671679771084
3948	71	5.0	5	Original	Equal	1	Mobile inactive aerobic degraders	0.0632562651048871	0.9055812001678556	21.58	6.325626510488711
3949	71	5.0	5	Original	Equal	1	Mobile inactive nitrate reducers	0.10403243408263237	0.9055812001678556	21.58	10.403243408263236
3950	71	5.0	5	Original	Equal	1	Mobile inactive sulphate reducers	0.008308070167888688	0.9055812001678556	21.58	0.8308070167888688
3951	71	5.0	5	Original	Equal	1	Mobile inactive ammonia oxidizers	0.2958370921859903	0.9055812001678556	21.58	29.58370921859903
3952	71	5.0	5	Original	Equal	2	Immobile active aerobic degraders	0.19176151649052744	0.9055812001678556	21.58	19.176151649052745
3953	71	5.0	5	Original	Equal	2	Immobile active nitrate reducers	0.16570169007235083	0.9055812001678556	21.58	16.570169007235084
3954	71	5.0	5	Original	Equal	2	Immobile active sulphate reducers	0.13503363507344746	0.9055812001678556	21.58	13.503363507344746
3955	71	5.0	5	Original	Equal	2	Immobile active ammonia oxidizers	0.10675999119567872	0.9055812001678556	21.58	10.675999119567873
3956	71	5.0	5	Original	Equal	2	Mobile active aerobic degraders	0.033674937411869235	0.9055812001678556	21.58	3.3674937411869235
3957	71	5.0	5	Original	Equal	2	Mobile active nitrate reducers	0.03374311803641006	0.9055812001678556	21.58	3.374311803641006
3958	71	5.0	5	Original	Equal	2	Mobile active sulphate reducers	0.1888416313974042	0.9055812001678556	21.58	18.88416313974042
3959	71	5.0	5	Original	Equal	2	Mobile active ammonia oxidizers	0.0669369843012287	0.9055812001678556	21.58	6.69369843012287
3960	71	5.0	5	Original	Equal	2	Immobile inactive aerobic degraders	0.04715858558664719	0.9055812001678556	21.58	4.715858558664719
3961	71	5.0	5	Original	Equal	2	Immobile inactive nitrate reducers	0.20619315217473957	0.9055812001678556	21.58	20.619315217473957
3962	71	5.0	5	Original	Equal	2	Immobile inactive sulphate reducers	0.02011461948047103	0.9055812001678556	21.58	2.011461948047103
3963	71	5.0	5	Original	Equal	2	Immobile inactive ammonia oxidizers	0.6149603413720092	0.9055812001678556	21.58	61.496034137200915
3964	71	5.0	5	Original	Equal	2	Mobile inactive aerobic degraders	0.20146050091314893	0.9055812001678556	21.58	20.146050091314894
3965	71	5.0	5	Original	Equal	2	Mobile inactive nitrate reducers	0.30535959381436023	0.9055812001678556	21.58	30.535959381436022
3966	71	5.0	5	Original	Equal	2	Mobile inactive sulphate reducers	0.011988364884180832	0.9055812001678556	21.58	1.1988364884180833
3967	71	5.0	5	Original	Equal	2	Mobile inactive ammonia oxidizers	0.3718340951509481	0.9055812001678556	21.58	37.18340951509481
3968	71	5.0	5	Original	Equal	5	Immobile active aerobic degraders	0.26256166877395726	0.9055812001678556	21.58	26.256166877395724
3969	71	5.0	5	Original	Equal	5	Immobile active nitrate reducers	0.21063183520183215	0.9055812001678556	21.58	21.063183520183216
3970	71	5.0	5	Original	Equal	5	Immobile active sulphate reducers	0.18646972760369412	0.9055812001678556	21.58	18.64697276036941
3971	71	5.0	5	Original	Equal	5	Immobile active ammonia oxidizers	0.13525762543032765	0.9055812001678556	21.58	13.525762543032766
3972	71	5.0	5	Original	Equal	5	Mobile active aerobic degraders	0.03485958954440049	0.9055812001678556	21.58	3.4859589544400493
3973	71	5.0	5	Original	Equal	5	Mobile active nitrate reducers	0.05635061127793383	0.9055812001678556	21.58	5.635061127793383
3974	71	5.0	5	Original	Equal	5	Mobile active sulphate reducers	0.2591243780175506	0.9055812001678556	21.58	25.91243780175506
3975	71	5.0	5	Original	Equal	5	Mobile active ammonia oxidizers	0.08436047032371018	0.9055812001678556	21.58	8.436047032371018
3976	71	5.0	5	Original	Equal	5	Immobile inactive aerobic degraders	0.06248024899394109	0.9055812001678556	21.58	6.248024899394109
3977	71	5.0	5	Original	Equal	5	Immobile inactive nitrate reducers	0.2587813124955942	0.9055812001678556	21.58	25.878131249559424
3978	71	5.0	5	Original	Equal	5	Immobile inactive sulphate reducers	0.025179823503552384	0.9055812001678556	21.58	2.5179823503552385
3979	71	5.0	5	Original	Equal	5	Immobile inactive ammonia oxidizers	0.6053989601120946	0.9055812001678556	21.58	60.53989601120946
3980	71	5.0	5	Original	Equal	5	Mobile inactive aerobic degraders	0.24290713226518643	0.9055812001678556	21.58	24.290713226518644
3981	71	5.0	5	Original	Equal	5	Mobile inactive nitrate reducers	0.3567815403199592	0.9055812001678556	21.58	35.678154031995916
3982	71	5.0	5	Original	Equal	5	Mobile inactive sulphate reducers	0.016316756329349227	0.9055812001678556	21.58	1.6316756329349227
3983	71	5.0	5	Original	Equal	5	Mobile inactive ammonia oxidizers	0.39298285309045733	0.9055812001678556	21.58	39.29828530904573
3984	72	5.0	10	Original	Equal	1	Immobile active aerobic degraders	0.10463177050717565	0.6315568610994544	15.05	10.463177050717565
3985	72	5.0	10	Original	Equal	1	Immobile active nitrate reducers	0.06427105262202801	0.6315568610994544	15.05	6.427105262202801
3986	72	5.0	10	Original	Equal	1	Immobile active sulphate reducers	0.07414775536700445	0.6315568610994544	15.05	7.414775536700445
3987	72	5.0	10	Original	Equal	1	Immobile active ammonia oxidizers	0.03950119015605085	0.6315568610994544	15.05	3.950119015605085
3988	72	5.0	10	Original	Equal	1	Mobile active aerobic degraders	0.05258453369639525	0.6315568610994544	15.05	5.258453369639525
3989	72	5.0	10	Original	Equal	1	Mobile active nitrate reducers	0.031184634692293635	0.6315568610994544	15.05	3.1184634692293636
3990	72	5.0	10	Original	Equal	1	Mobile active sulphate reducers	0.10152092881352004	0.6315568610994544	15.05	10.152092881352004
3991	72	5.0	10	Original	Equal	1	Mobile active ammonia oxidizers	0.02601062944552605	0.6315568610994544	15.05	2.6010629445526052
3992	72	5.0	10	Original	Equal	1	Immobile inactive aerobic degraders	0.026219437554647135	0.6315568610994544	15.05	2.6219437554647134
3993	72	5.0	10	Original	Equal	1	Immobile inactive nitrate reducers	0.07130344364429445	0.6315568610994544	15.05	7.130344364429445
3994	72	5.0	10	Original	Equal	1	Immobile inactive sulphate reducers	0.005726202327015743	0.6315568610994544	15.05	0.5726202327015744
3995	72	5.0	10	Original	Equal	1	Immobile inactive ammonia oxidizers	0.2300643469133404	0.6315568610994544	15.05	23.00643469133404
3996	72	5.0	10	Original	Equal	1	Mobile inactive aerobic degraders	0.060777579532525404	0.6315568610994544	15.05	6.07775795325254
3997	72	5.0	10	Original	Equal	1	Mobile inactive nitrate reducers	0.07291193337048463	0.6315568610994544	15.05	7.291193337048463
3998	72	5.0	10	Original	Equal	1	Mobile inactive sulphate reducers	0.012508489131912204	0.6315568610994544	15.05	1.2508489131912204
3999	72	5.0	10	Original	Equal	1	Mobile inactive ammonia oxidizers	0.11869064612324792	0.6315568610994544	15.05	11.869064612324792
4000	72	5.0	10	Original	Equal	2	Immobile active aerobic degraders	0.19632850264600568	0.6315568610994544	15.05	19.632850264600567
4001	72	5.0	10	Original	Equal	2	Immobile active nitrate reducers	0.13104493370956785	0.6315568610994544	15.05	13.104493370956785
4002	72	5.0	10	Original	Equal	2	Immobile active sulphate reducers	0.14412735076676003	0.6315568610994544	15.05	14.412735076676004
4003	72	5.0	10	Original	Equal	2	Immobile active ammonia oxidizers	0.0690644505382022	0.6315568610994544	15.05	6.906445053820221
4004	72	5.0	10	Original	Equal	2	Mobile active aerobic degraders	0.07292876497779803	0.6315568610994544	15.05	7.292876497779803
4005	72	5.0	10	Original	Equal	2	Mobile active nitrate reducers	0.026758746972607644	0.6315568610994544	15.05	2.6758746972607645
4006	72	5.0	10	Original	Equal	2	Mobile active sulphate reducers	0.1899117471735596	0.6315568610994544	15.05	18.99117471735596
4007	72	5.0	10	Original	Equal	2	Mobile active ammonia oxidizers	0.03681136301340172	0.6315568610994544	15.05	3.681136301340172
4008	72	5.0	10	Original	Equal	2	Immobile inactive aerobic degraders	0.05821805514670539	0.6315568610994544	15.05	5.8218055146705385
4009	72	5.0	10	Original	Equal	2	Immobile inactive nitrate reducers	0.1334078066526814	0.6315568610994544	15.05	13.34078066526814
4010	72	5.0	10	Original	Equal	2	Immobile inactive sulphate reducers	0.019115997096157702	0.6315568610994544	15.05	1.9115997096157702
4011	72	5.0	10	Original	Equal	2	Immobile inactive ammonia oxidizers	0.24487822352407265	0.6315568610994544	15.05	24.487822352407264
4012	72	5.0	10	Original	Equal	2	Mobile inactive aerobic degraders	0.15777049821147393	0.6315568610994544	15.05	15.777049821147394
4013	72	5.0	10	Original	Equal	2	Mobile inactive nitrate reducers	0.1883866267166595	0.6315568610994544	15.05	18.83866267166595
4014	72	5.0	10	Original	Equal	2	Mobile inactive sulphate reducers	0.021110361049750316	0.6315568610994544	15.05	2.1110361049750317
4015	72	5.0	10	Original	Equal	2	Mobile inactive ammonia oxidizers	0.13360658696092673	0.6315568610994544	15.05	13.360658696092672
4016	72	5.0	10	Original	Equal	5	Immobile active aerobic degraders	0.2697894295817669	0.6315568610994544	15.05	26.978942958176688
4017	72	5.0	10	Original	Equal	5	Immobile active nitrate reducers	0.15747118242759633	0.6315568610994544	15.05	15.747118242759633
4018	72	5.0	10	Original	Equal	5	Immobile active sulphate reducers	0.19510245752227068	0.6315568610994544	15.05	19.510245752227068
4019	72	5.0	10	Original	Equal	5	Immobile active ammonia oxidizers	0.09859593281684008	0.6315568610994544	15.05	9.859593281684008
4020	72	5.0	10	Original	Equal	5	Mobile active aerobic degraders	0.09478567470016337	0.6315568610994544	15.05	9.478567470016337
4021	72	5.0	10	Original	Equal	5	Mobile active nitrate reducers	0.0407507272102892	0.6315568610994544	15.05	4.075072721028921
4022	72	5.0	10	Original	Equal	5	Mobile active sulphate reducers	0.2596631316529696	0.6315568610994544	15.05	25.96631316529696
4023	72	5.0	10	Original	Equal	5	Mobile active ammonia oxidizers	0.05449332564269589	0.6315568610994544	15.05	5.449332564269589
4024	72	5.0	10	Original	Equal	5	Immobile inactive aerobic degraders	0.0770074329868669	0.6315568610994544	15.05	7.70074329868669
4025	72	5.0	10	Original	Equal	5	Immobile inactive nitrate reducers	0.1618359844656839	0.6315568610994544	15.05	16.18359844656839
4026	72	5.0	10	Original	Equal	5	Immobile inactive sulphate reducers	0.02116998077765425	0.6315568610994544	15.05	2.116998077765425
4027	72	5.0	10	Original	Equal	5	Immobile inactive ammonia oxidizers	0.3268915479210299	0.6315568610994544	15.05	32.68915479210299
4028	72	5.0	10	Original	Equal	5	Mobile inactive aerobic degraders	0.19928757232469724	0.6315568610994544	15.05	19.928757232469724
4029	72	5.0	10	Original	Equal	5	Mobile inactive nitrate reducers	0.22221611786079176	0.6315568610994544	15.05	22.221611786079176
4030	72	5.0	10	Original	Equal	5	Mobile inactive sulphate reducers	0.0356006902949233	0.6315568610994544	15.05	3.56006902949233
4031	72	5.0	10	Original	Equal	5	Mobile inactive ammonia oxidizers	0.19364178565682555	0.6315568610994544	15.05	19.364178565682554
4032	73	10.0	2	Original	Equal	1	Immobile active aerobic degraders	0.10375413215161232	0.9076793957196808	21.63	10.375413215161231
4033	73	10.0	2	Original	Equal	1	Immobile active nitrate reducers	0.08137393422066129	0.9076793957196808	21.63	8.137393422066129
4034	73	10.0	2	Original	Equal	1	Immobile active sulphate reducers	0.07464212870131764	0.9076793957196808	21.63	7.464212870131765
4035	73	10.0	2	Original	Equal	1	Immobile active ammonia oxidizers	0.05082271479708763	0.9076793957196808	21.63	5.082271479708763
4036	73	10.0	2	Original	Equal	1	Mobile active aerobic degraders	0.04764806784047498	0.9076793957196808	21.63	4.764806784047497
4037	73	10.0	2	Original	Equal	1	Mobile active nitrate reducers	0.039253647715864204	0.9076793957196808	21.63	3.9253647715864206
4038	73	10.0	2	Original	Equal	1	Mobile active sulphate reducers	0.10345793242244541	0.9076793957196808	21.63	10.345793242244541
4039	73	10.0	2	Original	Equal	1	Mobile active ammonia oxidizers	0.03929933479567901	0.9076793957196808	21.63	3.9299334795679006
4040	73	10.0	2	Original	Equal	1	Immobile inactive aerobic degraders	0.024562032213137047	0.9076793957196808	21.63	2.4562032213137046
4041	73	10.0	2	Original	Equal	1	Immobile inactive nitrate reducers	0.1021568760724727	0.9076793957196808	21.63	10.21568760724727
4042	73	10.0	2	Original	Equal	1	Immobile inactive sulphate reducers	0.009539734929661117	0.9076793957196808	21.63	0.9539734929661117
4043	73	10.0	2	Original	Equal	1	Immobile inactive ammonia oxidizers	0.4981253232512318	0.9076793957196808	21.63	49.81253232512318
4044	73	10.0	2	Original	Equal	1	Mobile inactive aerobic degraders	0.08108636236279179	0.9076793957196808	21.63	8.10863623627918
4045	73	10.0	2	Original	Equal	1	Mobile inactive nitrate reducers	0.12697528483931295	0.9076793957196808	21.63	12.697528483931295
4046	73	10.0	2	Original	Equal	1	Mobile inactive sulphate reducers	0.009297765626718656	0.9076793957196808	21.63	0.9297765626718656
4047	73	10.0	2	Original	Equal	1	Mobile inactive ammonia oxidizers	0.3124119726836234	0.9076793957196808	21.63	31.241197268362342
4048	73	10.0	2	Original	Equal	2	Immobile active aerobic degraders	0.19446757543902304	0.9076793957196808	21.63	19.446757543902304
4049	73	10.0	2	Original	Equal	2	Immobile active nitrate reducers	0.16137190415856373	0.9076793957196808	21.63	16.137190415856374
4050	73	10.0	2	Original	Equal	2	Immobile active sulphate reducers	0.14257141447993857	0.9076793957196808	21.63	14.257141447993856
4051	73	10.0	2	Original	Equal	2	Immobile active ammonia oxidizers	0.09653908835180938	0.9076793957196808	21.63	9.653908835180939
4052	73	10.0	2	Original	Equal	2	Mobile active aerobic degraders	0.05946114819284985	0.9076793957196808	21.63	5.946114819284985
