,Unnamed: 0,Trial,Variance,Anisotropy,Regime,Time_series,Chem,Sensitivity,Timloc_max,Sensitivitybase,Timloc_maxbase,fraction,Time,Sensitivity%,Sensitivitybase%,cov,sensbase,Senssquared
3035,3035,51,1.0,10,Medium,5,Immobile inactive ammonia oxidizers,0.4572539974297726,1.0,1.0204010953147786,1.0204010953147786,0.8468317247167435,20.18,45.72539974297726,102.04010953147787,0.27,129.88247259902798,0.785634177495952
3036,3036,51,1.0,10,Medium,5,Mobile inactive aerobic degraders,0.14521984638578891,1.0,0.16337526862375576,0.16337526862375576,0.8468317247167435,20.18,14.52198463857889,16.337526862375576,0.27,13.938185824722366,1.1721415590110345
3037,3037,51,1.0,10,Medium,5,Mobile inactive nitrate reducers,0.3385043715083356,1.0,0.44310956874018825,0.44310956874018825,0.8468317247167435,20.18,33.85043715083356,44.31095687401883,0.27,45.527546412368096,0.9732779463375877
3038,3038,51,1.0,10,Medium,5,Mobile inactive sulphate reducers,0.013560451629189264,1.0,0.013663067784544744,0.013663067784544744,0.8468317247167435,20.18,1.3560451629189263,1.3663067784544745,0.27,1.227609531140403,1.1129815660401619
3039,3039,51,1.0,10,Medium,5,Mobile inactive ammonia oxidizers,0.31972314366795285,3.0,0.6529339052145553,0.6529339052145553,0.8468317247167435,20.18,31.97231436679529,65.29339052145554,0.27,77.9544659207868,0.8375837067218601
3040,3040,52,10.0,2,Medium,1,Immobile active aerobic degraders,0.0996894155447131,4.0,0.09329249745316856,0.09329249745316856,0.7696181284095677,18.34,9.968941554471307,9.329249745316856,0.15,9.394883957191984,0.9930138347451452
3041,3041,52,10.0,2,Medium,1,Immobile active nitrate reducers,0.06798496373325888,4.0,0.05570374478672857,0.05570374478672857,0.7696181284095677,18.34,6.798496373325888,5.570374478672856,0.15,8.8447126137042,0.6297971140455135
3042,3042,52,10.0,2,Medium,1,Immobile active sulphate reducers,0.0695844442999368,4.0,0.06390018049011267,0.06390018049011267,0.7696181284095677,18.34,6.958444429993682,6.390018049011268,0.15,6.887426369344848,0.927780234058474
3043,3043,52,10.0,2,Medium,1,Immobile active ammonia oxidizers,0.05981262846182569,4.0,0.04398123692646276,0.04398123692646276,0.7696181284095677,18.34,5.9812628461825685,4.398123692646276,0.15,5.686082089311592,0.7734893066200443
3044,3044,52,10.0,2,Medium,1,Mobile active aerobic degraders,0.04208926966670543,10.0,0.06490056050751206,0.06490056050751206,0.7696181284095677,18.34,4.208926966670543,6.490056050751206,0.15,8.712687705552787,0.7448971281978752
3045,3045,52,10.0,2,Medium,1,Mobile active nitrate reducers,0.03188853302070983,10.0,0.044546143766118214,0.044546143766118214,0.7696181284095677,18.34,3.1888533020709837,4.45461437661182,0.15,5.707739835130282,0.7804515456703786
3046,3046,52,10.0,2,Medium,1,Mobile active sulphate reducers,0.09835185285275884,4.0,0.08787674387217198,0.08787674387217198,0.7696181284095677,18.34,9.835185285275887,8.787674387217198,0.15,9.880297493846962,0.8894139465628232
3047,3047,52,10.0,2,Medium,1,Mobile active ammonia oxidizers,0.035695336982983585,4.0,0.030655596725337124,0.030655596725337124,0.7696181284095677,18.34,3.569533698298359,3.0655596725337126,0.15,4.7161687020471525,0.6500106052616484
3048,3048,52,10.0,2,Medium,1,Immobile inactive aerobic degraders,0.025062907426977633,4.0,0.025609923021910147,0.025609923021910147,0.7696181284095677,18.34,2.5062907426977628,2.5609923021910146,0.15,2.601574765265799,0.9844008084577811
3049,3049,52,10.0,2,Medium,1,Immobile inactive nitrate reducers,0.0624048545438973,4.0,0.09388278725333266,0.09388278725333266,0.7696181284095677,18.34,6.240485454389732,9.388278725333263,0.15,13.946456635745045,0.6731658779385524
3050,3050,52,10.0,2,Medium,1,Immobile inactive sulphate reducers,0.011153485477548427,4.0,0.009749057016994588,0.009749057016994588,0.7696181284095677,18.34,1.1153485477548428,0.9749057016994588,0.15,1.1347472482847851,0.8591390753959235
3051,3051,52,10.0,2,Medium,1,Immobile inactive ammonia oxidizers,0.2118010950091092,10.0,0.5123592542428741,0.5123592542428741,0.7696181284095677,18.34,21.18010950091092,51.2359254242874,0.15,71.32171298095564,0.7183776620447752
3052,3052,52,10.0,2,Medium,1,Mobile inactive aerobic degraders,0.06587230493506918,4.0,0.1068993121902487,0.1068993121902487,0.7696181284095677,18.34,6.587230493506918,10.689931219024869,0.15,5.051256911362949,2.1162913323568158
3053,3053,52,10.0,2,Medium,1,Mobile inactive nitrate reducers,0.07848353998749696,4.0,0.2451440253999368,0.2451440253999368,0.7696181284095677,18.34,7.8483539987496975,24.514402539993682,0.15,17.56953298595922,1.395279120941034
3054,3054,52,10.0,2,Medium,1,Mobile inactive sulphate reducers,0.010125263345056349,4.0,0.0104351391244121,0.0104351391244121,0.7696181284095677,18.34,1.0125263345056348,1.04351391244121,0.15,0.9589254572243,1.0882117109100005
3055,3055,52,10.0,2,Medium,1,Mobile inactive ammonia oxidizers,0.1559389525005575,10.0,0.3065690477400792,0.3065690477400792,0.7696181284095677,18.34,15.59389525005575,30.65690477400792,0.15,50.42295525687933,0.6079950018364964
3056,3056,52,10.0,2,Medium,2,Immobile active aerobic degraders,0.18808772693612447,1.0,0.17588775857739644,0.17588775857739644,0.7696181284095677,18.34,18.80877269361245,17.588775857739645,0.17,17.517547155333425,1.0040661344750275
3057,3057,52,10.0,2,Medium,2,Immobile active nitrate reducers,0.1315112887729088,1.0,0.10730940280131078,0.10730940280131078,0.7696181284095677,18.34,13.15112887729088,10.730940280131078,0.17,16.968730289096907,0.6323950052424452
3058,3058,52,10.0,2,Medium,2,Immobile active sulphate reducers,0.1350211772417939,1.0,0.12380782036727743,0.12380782036727743,0.7696181284095677,18.34,13.502117724179389,12.38078203672774,0.17,13.034893995288314,0.9498183906369309
3059,3059,52,10.0,2,Medium,2,Immobile active ammonia oxidizers,0.12496125996475076,1.0,0.09127710262317126,0.09127710262317126,0.7696181284095677,18.34,12.496125996475074,9.127710262317127,0.17,11.66926533180002,0.7822009357729763
3060,3060,52,10.0,2,Medium,2,Mobile active aerobic degraders,0.040624276469837066,1.0,0.06290910304093827,0.06290910304093827,0.7696181284095677,18.34,4.062427646983706,6.290910304093827,0.17,16.428786169759068,0.382919969807245
3061,3061,52,10.0,2,Medium,2,Mobile active nitrate reducers,0.024014211329884547,5.0,0.033833263226789805,0.033833263226789805,0.7696181284095677,18.34,2.401421132988455,3.3833263226789803,0.17,11.24169336727902,0.300962338336568
3062,3062,52,10.0,2,Medium,2,Mobile active sulphate reducers,0.18468150727934432,1.0,0.1650154113656367,0.1650154113656367,0.7696181284095677,18.34,18.468150727934436,16.50154113656367,0.17,18.49481484078056,0.8922252684670421
3063,3063,52,10.0,2,Medium,2,Mobile active ammonia oxidizers,0.07741663015521634,1.0,0.06615826821655993,0.06615826821655993,0.7696181284095677,18.34,7.741663015521634,6.615826821655992,0.17,8.148872524394633,0.8118702068109074
3064,3064,52,10.0,2,Medium,2,Immobile inactive aerobic degraders,0.05078292931202895,1.0,0.05197217914198984,0.05197217914198984,0.7696181284095677,18.34,5.078292931202895,5.197217914198983,0.17,4.48290772709158,1.159340818636665
3065,3065,52,10.0,2,Medium,2,Immobile inactive nitrate reducers,0.12498771114040193,1.0,0.18968130773564398,0.18968130773564398,0.7696181284095677,18.34,12.498771114040194,18.968130773564397,0.17,27.192327145513634,0.6975545223496579
3066,3066,52,10.0,2,Medium,2,Immobile inactive sulphate reducers,0.03183702288267445,1.0,0.02760230057460764,0.02760230057460764,0.7696181284095677,18.34,3.1837022882674453,2.760230057460764,0.17,2.773065748872165,0.9953712992861343
3067,3067,52,10.0,2,Medium,2,Immobile inactive ammonia oxidizers,0.3249104703803816,1.0,0.7593497790499335,0.7593497790499335,0.7696181284095677,18.34,32.49104703803816,75.93497790499335,0.17,115.48617565291454,0.6575243961078987
3068,3068,52,10.0,2,Medium,2,Mobile inactive aerobic degraders,0.17014447805072405,1.0,0.2874995721176209,0.2874995721176209,0.7696181284095677,18.34,17.014447805072404,28.74995721176209,0.17,10.232178260449928,2.809759220369359
3069,3069,52,10.0,2,Medium,2,Mobile inactive nitrate reducers,0.19904472517120653,1.0,0.6486293752553833,0.6486293752553833,0.7696181284095677,18.34,19.90447251712065,64.86293752553833,0.17,35.38422596335432,1.8331031910296312
3070,3070,52,10.0,2,Medium,2,Mobile inactive sulphate reducers,0.014666475009548144,1.0,0.015107202848976944,0.015107202848976944,0.7696181284095677,18.34,1.4666475009548146,1.5107202848976944,0.17,0.9801482278739084,1.5413181822250273
3071,3071,52,10.0,2,Medium,2,Mobile inactive ammonia oxidizers,0.2552879596359037,1.0,0.4952308531773747,0.4952308531773747,0.7696181284095677,18.34,25.52879596359037,49.52308531773747,0.17,69.38141765663475,0.7137802453507768
3072,3072,53,10.0,5,Medium,1,Immobile active aerobic degraders,0.10390598420054556,4.0,0.1012216704579389,0.1012216704579389,0.4339068401174989,10.34,10.390598420054555,10.122167045793887,0.15,9.394883957191984,1.077412673952737
3073,3073,53,10.0,5,Medium,1,Immobile active nitrate reducers,0.05083295584616165,6.0,0.036594637617056905,0.036594637617056905,0.4339068401174989,10.34,5.083295584616165,3.65946376170569,0.15,8.8447126137042,0.41374592047633446
3074,3074,53,10.0,5,Medium,1,Immobile active sulphate reducers,0.0764835211700951,4.0,0.07323556282643649,0.07323556282643649,0.4339068401174989,10.34,7.648352117009512,7.323556282643648,0.15,6.887426369344848,1.0633226244334117
3075,3075,53,10.0,5,Medium,1,Immobile active ammonia oxidizers,0.04611826583429201,4.0,0.029880167387382913,0.029880167387382913,0.4339068401174989,10.34,4.611826583429202,2.9880167387382914,0.15,5.686082089311592,0.5254965883019898
3076,3076,53,10.0,5,Medium,1,Mobile active aerobic degraders,0.044300930767086494,10.0,0.07836166284893856,0.07836166284893856,0.4339068401174989,10.34,4.4300930767086495,7.8361662848938565,0.15,8.712687705552787,0.8993971263195507
3077,3077,53,10.0,5,Medium,1,Mobile active nitrate reducers,0.032895340554949186,13.0,0.06345074776125516,0.06345074776125516,0.4339068401174989,10.34,3.2895340554949195,6.345074776125517,0.15,5.707739835130282,1.1116615261740792
3078,3078,53,10.0,5,Medium,1,Mobile active sulphate reducers,0.1000256414547439,4.0,0.0958580903767486,0.0958580903767486,0.4339068401174989,10.34,10.002564145474391,9.58580903767486,0.15,9.880297493846962,0.970194373564612
3079,3079,53,10.0,5,Medium,1,Mobile active ammonia oxidizers,0.028307213961878998,4.0,0.02333681589181361,0.02333681589181361,0.4339068401174989,10.34,2.8307213961879003,2.3336815891813605,0.15,4.7161687020471525,0.4948257232970434
3080,3080,53,10.0,5,Medium,1,Immobile inactive aerobic degraders,0.023727885349162783,4.0,0.02505067139959968,0.02505067139959968,0.4339068401174989,10.34,2.3727885349162787,2.5050671399599684,0.15,2.601574765265799,0.962904150749644
3081,3081,53,10.0,5,Medium,1,Immobile inactive nitrate reducers,0.043636209587722935,4.0,0.07349913689169724,0.07349913689169724,0.4339068401174989,10.34,4.363620958772294,7.349913689169724,0.15,13.946456635745045,0.5270093960878743
3082,3082,53,10.0,5,Medium,1,Immobile inactive sulphate reducers,0.01036641354972025,4.0,0.00818237354783427,0.00818237354783427,0.4339068401174989,10.34,1.036641354972025,0.8182373547834271,0.15,1.1347472482847851,0.721074544150889
3083,3083,53,10.0,5,Medium,1,Immobile inactive ammonia oxidizers,0.16597256095687124,4.0,0.3240813775712397,0.3240813775712397,0.4339068401174989,10.34,16.597256095687126,32.408137757123974,0.15,71.32171298095564,0.45439370988996874
3084,3084,53,10.0,5,Medium,1,Mobile inactive aerobic degraders,0.05590966231595428,4.0,0.13152998985641226,0.13152998985641226,0.4339068401174989,10.34,5.590966231595428,13.152998985641224,0.15,5.051256911362949,2.6039061596833792
3085,3085,53,10.0,5,Medium,1,Mobile inactive nitrate reducers,0.07492776876882389,4.0,0.3720404707566264,0.3720404707566264,0.4339068401174989,10.34,7.492776876882387,37.20404707566264,0.15,17.56953298595922,2.1175319290156684
3086,3086,53,10.0,5,Medium,1,Mobile inactive sulphate reducers,0.012368537214269651,4.0,0.01344998700294927,0.01344998700294927,0.4339068401174989,10.34,1.2368537214269653,1.3449987002949269,0.15,0.9589254572243,1.4026102760773003
3087,3087,53,10.0,5,Medium,1,Mobile inactive ammonia oxidizers,0.10528474882499962,4.0,0.2361478852912325,0.2361478852912325,0.4339068401174989,10.34,10.528474882499964,23.61478852912325,0.15,50.42295525687933,0.468334083332044
3088,3088,53,10.0,5,Medium,2,Immobile active aerobic degraders,0.19275721000457646,1.0,0.18790439791748312,0.18790439791748312,0.4339068401174989,10.34,19.27572100045765,18.790439791748312,0.17,17.517547155333425,1.0726638624190796
3089,3089,53,10.0,5,Medium,2,Immobile active nitrate reducers,0.10010254906153054,1.0,0.07145132791071679,0.07145132791071679,0.4339068401174989,10.34,10.010254906153056,7.145132791071679,0.17,16.968730289096907,0.4210764547105044
3090,3090,53,10.0,5,Medium,2,Immobile active sulphate reducers,0.1528768755004727,1.0,0.14611379675528918,0.14611379675528918,0.4339068401174989,10.34,15.287687550047266,14.611379675528918,0.17,13.034893995288314,1.1209434983368833
3091,3091,53,10.0,5,Medium,2,Immobile active ammonia oxidizers,0.09889929928360364,1.0,0.06376662048143952,0.06376662048143952,0.4339068401174989,10.34,9.889929928360363,6.3766620481439515,0.17,11.66926533180002,0.5464493150881446
3092,3092,53,10.0,5,Medium,2,Mobile active aerobic degraders,0.04789579872905881,4.0,0.08563269145733524,0.08563269145733524,0.4339068401174989,10.34,4.789579872905881,8.563269145733523,0.17,16.428786169759068,0.5212356565633666
3093,3093,53,10.0,5,Medium,2,Mobile active nitrate reducers,0.032079140496886184,1.0,0.06272220940663617,0.06272220940663617,0.4339068401174989,10.34,3.2079140496886183,6.272220940663616,0.17,11.24169336727902,0.5579427169682505
3094,3094,53,10.0,5,Medium,2,Mobile active sulphate reducers,0.18810748384859352,1.0,0.1802621497541177,0.1802621497541177,0.4339068401174989,10.34,18.81074838485935,18.02621497541177,0.17,18.49481484078056,0.9746631761711103
3095,3095,53,10.0,5,Medium,2,Mobile active ammonia oxidizers,0.06113415716309915,1.0,0.05015984598352397,0.05015984598352397,0.4339068401174989,10.34,6.113415716309914,5.0159845983523965,0.17,8.148872524394633,0.6155433875467362
3096,3096,53,10.0,5,Medium,2,Immobile inactive aerobic degraders,0.05630401360263485,1.0,0.0596259963105656,0.0596259963105656,0.4339068401174989,10.34,5.630401360263486,5.962599631056559,0.17,4.48290772709158,1.3300741380472207
3097,3097,53,10.0,5,Medium,2,Immobile inactive nitrate reducers,0.08716743944785323,1.0,0.1479533920130896,0.1479533920130896,0.4339068401174989,10.34,8.716743944785321,14.79533920130896,0.17,27.192327145513634,0.5440997794022934
3098,3098,53,10.0,5,Medium,2,Immobile inactive sulphate reducers,0.038833702760216034,1.0,0.03043894709496405,0.03043894709496405,0.4339068401174989,10.34,3.883370276021604,3.0438947094964046,0.17,2.773065748872165,1.0976640964010278
3099,3099,53,10.0,5,Medium,2,Immobile inactive ammonia oxidizers,0.21300166811577345,1.0,0.39919988201124096,0.39919988201124096,0.4339068401174989,10.34,21.300166811577345,39.9199882011241,0.17,115.48617565291454,0.3456689770479609
3100,3100,53,10.0,5,Medium,2,Mobile inactive aerobic degraders,0.18826006027544376,1.0,0.4669381589175193,0.4669381589175193,0.4339068401174989,10.34,18.826006027544373,46.69381589175193,0.17,10.232178260449928,4.563428695553113
3101,3101,53,10.0,5,Medium,2,Mobile inactive nitrate reducers,0.22929897386455034,1.0,1.2170274625440118,1.2170274625440118,0.4339068401174989,10.34,22.929897386455032,121.7027462544012,0.17,35.38422596335432,3.4394632902368043
3102,3102,53,10.0,5,Medium,2,Mobile inactive sulphate reducers,0.022934509467419168,1.0,0.025044731924021974,0.025044731924021974,0.4339068401174989,10.34,2.2934509467419173,2.5044731924021977,0.17,0.9801482278739084,2.5551984089536983
3103,3103,53,10.0,5,Medium,2,Mobile inactive ammonia oxidizers,0.1618038770758662,1.0,0.3620148101908899,0.3620148101908899,0.4339068401174989,10.34,16.180387707586622,36.201481019088995,0.17,69.38141765663475,0.5217748821197105
3104,3104,53,10.0,5,Medium,5,Immobile active aerobic degraders,0.2669648887988145,1.0,0.26053539828261274,0.26053539828261274,0.4339068401174989,10.34,26.69648887988145,26.053539828261275,0.27,23.981480685740575,1.0864024690415697
3105,3105,53,10.0,5,Medium,5,Immobile active nitrate reducers,0.12293807435947472,1.0,0.08480470525790937,0.08480470525790937,0.4339068401174989,10.34,12.293807435947473,8.480470525790937,0.27,21.360231816778377,0.3970214648667605
3106,3106,53,10.0,5,Medium,5,Immobile active sulphate reducers,0.2060941119454798,1.0,0.19587316665645169,0.19587316665645169,0.4339068401174989,10.34,20.60941119454798,19.587316665645172,0.27,18.017400752251692,1.08713331822834
3107,3107,53,10.0,5,Medium,5,Immobile active ammonia oxidizers,0.13274707910636094,1.0,0.0837434614489669,0.0837434614489669,0.4339068401174989,10.34,13.274707910636096,8.374346144896691,0.27,13.921912077504713,0.6015227002063974
3108,3108,53,10.0,5,Medium,5,Mobile active aerobic degraders,0.04726664721569266,3.0,0.08680698072422582,0.08680698072422582,0.4339068401174989,10.34,4.726664721569266,8.680698072422581,0.27,22.350879528583693,0.38838284020640734
3109,3109,53,10.0,5,Medium,5,Mobile active nitrate reducers,0.04594925297143697,3.0,0.08947019371746398,0.08947019371746398,0.4339068401174989,10.34,4.594925297143697,8.947019371746398,0.27,12.592981981812578,0.7104766277493398
3110,3110,53,10.0,5,Medium,5,Mobile active sulphate reducers,0.25582689394765834,1.0,0.2434991572913945,0.2434991572913945,0.4339068401174989,10.34,25.582689394765836,24.349915729139447,0.27,25.218044492886442,0.9655750958805756
3111,3111,53,10.0,5,Medium,5,Mobile active ammonia oxidizers,0.08110623575999454,1.0,0.06566172369234077,0.06566172369234077,0.4339068401174989,10.34,8.110623575999455,6.566172369234077,0.27,9.309815121241817,0.7052956781335341
3112,3112,53,10.0,5,Medium,5,Immobile inactive aerobic degraders,0.07342841919455705,1.0,0.07821057590862704,0.07821057590862704,0.4339068401174989,10.34,7.342841919455704,7.821057590862704,0.27,5.985530566931772,1.3066607050796228
3113,3113,53,10.0,5,Medium,5,Immobile inactive nitrate reducers,0.1129778109609684,1.0,0.1942166253356897,0.1942166253356897,0.4339068401174989,10.34,11.29778109609684,19.42166253356897,0.27,35.44075407628735,0.5480036483355638
3114,3114,53,10.0,5,Medium,5,Immobile inactive sulphate reducers,0.04724491208901972,1.0,0.03666202705681786,0.03666202705681786,0.4339068401174989,10.34,4.724491208901973,3.666202705681786,0.27,3.6854118212283433,0.9947877967298225
3115,3115,53,10.0,5,Medium,5,Immobile inactive ammonia oxidizers,0.2631322387887808,1.0,0.5088522986500982,0.5088522986500982,0.4339068401174989,10.34,26.313223878878077,50.885229865009826,0.27,129.88247259902798,0.39177903566790157
3116,3116,53,10.0,5,Medium,5,Mobile inactive aerobic degraders,0.2223669350692915,1.0,0.5740616160307255,0.5740616160307255,0.4339068401174989,10.34,22.23669350692915,57.40616160307255,0.27,13.938185824722366,4.118625072514845
3117,3117,53,10.0,5,Medium,5,Mobile inactive nitrate reducers,0.2702429648894363,1.0,1.5032589354936383,1.5032589354936383,0.4339068401174989,10.34,27.02429648894363,150.32589354936385,0.27,45.527546412368096,3.301866790443292
3118,3118,53,10.0,5,Medium,5,Mobile inactive sulphate reducers,0.028454955307027987,1.0,0.03114403672534378,0.03114403672534378,0.4339068401174989,10.34,2.8454955307027987,3.114403672534378,0.27,1.227609531140403,2.5369660250529456
3119,3119,53,10.0,5,Medium,5,Mobile inactive ammonia oxidizers,0.20166927481940436,1.0,0.4642322050320218,0.4642322050320218,0.4339068401174989,10.34,20.166927481940434,46.42322050320218,0.27,77.9544659207868,0.5955171388176144
3120,3120,54,10.0,10,Medium,1,Immobile active aerobic degraders,0.10193003163100237,4.0,0.09891319800357888,0.09891319800357888,0.6584137641628199,15.69,10.193003163100236,9.891319800357886,0.15,9.394883957191984,1.0528410830221984
3121,3121,54,10.0,10,Medium,1,Immobile active nitrate reducers,0.0660499068697517,4.0,0.055044655826830366,0.055044655826830366,0.6584137641628199,15.69,6.60499068697517,5.5044655826830375,0.15,8.8447126137042,0.6223453291353178
3122,3122,54,10.0,10,Medium,1,Immobile active sulphate reducers,0.07242588226101218,4.0,0.06496947469074768,0.06496947469074768,0.6584137641628199,15.69,7.242588226101217,6.496947469074768,0.15,6.887426369344848,0.9433055426903645
3123,3123,54,10.0,10,Medium,1,Immobile active ammonia oxidizers,0.04298460700071497,6.0,0.033118900865494336,0.033118900865494336,0.6584137641628199,15.69,4.298460700071497,3.3118900865494334,0.15,5.686082089311592,0.582455552791782
3124,3124,54,10.0,10,Medium,1,Mobile active aerobic degraders,0.04313128117251462,10.0,0.07393439884756123,0.07393439884756123,0.6584137641628199,15.69,4.313128117251462,7.393439884756122,0.15,8.712687705552787,0.8485831392813632
3125,3125,54,10.0,10,Medium,1,Mobile active nitrate reducers,0.03591005298799325,10.0,0.06085281075930205,0.06085281075930205,0.6584137641628199,15.69,3.5910052987993253,6.0852810759302045,0.15,5.707739835130282,1.0661454887057418
3126,3126,54,10.0,10,Medium,1,Mobile active sulphate reducers,0.09996951400843844,4.0,0.08924821081850114,0.08924821081850114,0.6584137641628199,15.69,9.996951400843843,8.924821081850114,0.15,9.880297493846962,0.9032947729972828
3127,3127,54,10.0,10,Medium,1,Mobile active ammonia oxidizers,0.03135861366374852,6.0,0.02621956077748663,0.02621956077748663,0.6584137641628199,15.69,3.135861366374852,2.621956077748663,0.15,4.7161687020471525,0.5559504426995047
3128,3128,54,10.0,10,Medium,1,Immobile inactive aerobic degraders,0.022888844341482032,4.0,0.02418960826609716,0.02418960826609716,0.6584137641628199,15.69,2.288884434148203,2.418960826609716,0.15,2.601574765265799,0.9298063845428538
3129,3129,54,10.0,10,Medium,1,Immobile inactive nitrate reducers,0.0604317833517126,4.0,0.09324180419142293,0.09324180419142293,0.6584137641628199,15.69,6.04317833517126,9.324180419142293,0.15,13.946456635745045,0.6685698498674016
3130,3130,54,10.0,10,Medium,1,Immobile inactive sulphate reducers,0.00369884669403667,6.0,0.003168900229775302,0.003168900229775302,0.6584137641628199,15.69,0.3698846694036671,0.3168900229775303,0.15,1.1347472482847851,0.2792604462857451
3131,3131,54,10.0,10,Medium,1,Immobile inactive ammonia oxidizers,0.3202482969737433,6.0,0.4408689303866268,0.4408689303866268,0.6584137641628199,15.69,32.02482969737434,44.08689303866268,0.15,71.32171298095564,0.6181412531473379
3132,3132,54,10.0,10,Medium,1,Mobile inactive aerobic degraders,0.03906093880822808,4.0,0.127863043285531,0.127863043285531,0.6584137641628199,15.69,3.9060938808228083,12.786304328553099,0.15,5.051256911362949,2.5313114246456037
3133,3133,54,10.0,10,Medium,1,Mobile inactive nitrate reducers,0.035746529692746803,4.0,0.2587566723630629,0.2587566723630629,0.6584137641628199,15.69,3.5746529692746805,25.875667236306292,0.15,17.56953298595922,1.472757827825302
3134,3134,54,10.0,10,Medium,1,Mobile inactive sulphate reducers,0.007948503191888629,4.0,0.008609533328380442,0.008609533328380442,0.6584137641628199,15.69,0.7948503191888631,0.8609533328380442,0.15,0.9589254572243,0.8978313448160555
3135,3135,54,10.0,10,Medium,1,Mobile inactive ammonia oxidizers,0.18720861125219013,6.0,0.2701336386427129,0.2701336386427129,0.6584137641628199,15.69,18.72086112521901,27.013363864271287,0.15,50.42295525687933,0.5357354349155445
3136,3136,54,10.0,10,Medium,2,Immobile active aerobic degraders,0.19152951450075767,1.0,0.18574573652833906,0.18574573652833906,0.6584137641628199,15.69,19.152951450075765,18.574573652833905,0.17,17.517547155333425,1.060341010538034
3137,3137,54,10.0,10,Medium,2,Immobile active nitrate reducers,0.13655612568427702,1.0,0.112779323987028,0.112779323987028,0.6584137641628199,15.69,13.655612568427706,11.2779323987028,0.17,16.968730289096907,0.6646303056598952
3138,3138,54,10.0,10,Medium,2,Immobile active sulphate reducers,0.13158018645711064,1.0,0.11850962523912252,0.11850962523912252,0.6584137641628199,15.69,13.158018645711063,11.850962523912251,0.17,13.034893995288314,0.9091721442610876
3139,3139,54,10.0,10,Medium,2,Immobile active ammonia oxidizers,0.07397309871199965,1.0,0.05690233851876311,0.05690233851876311,0.6584137641628199,15.69,7.3973098711999645,5.690233851876311,0.17,11.66926533180002,0.48762571507992053
3140,3140,54,10.0,10,Medium,2,Mobile active aerobic degraders,0.04901110534425872,4.0,0.08453896804884446,0.08453896804884446,0.6584137641628199,15.69,4.901110534425872,8.453896804884447,0.17,16.428786169759068,0.5145782967487748
3141,3141,54,10.0,10,Medium,2,Mobile active nitrate reducers,0.03205648710530455,1.0,0.054553554288155684,0.054553554288155684,0.6584137641628199,15.69,3.205648710530455,5.455355428815569,0.17,11.24169336727902,0.48527879658187145
3142,3142,54,10.0,10,Medium,2,Mobile active sulphate reducers,0.18682596969447032,1.0,0.16686534731124514,0.16686534731124514,0.6584137641628199,15.69,18.682596969447037,16.686534731124514,0.17,18.49481484078056,0.9022277257045668
3143,3143,54,10.0,10,Medium,2,Mobile active ammonia oxidizers,0.053658789569943216,1.0,0.0447326097441731,0.0447326097441731,0.6584137641628199,15.69,5.365878956994322,4.47326097441731,0.17,8.148872524394633,0.5489423182196143
3144,3144,54,10.0,10,Medium,2,Immobile inactive aerobic degraders,0.04649057781970105,1.0,0.049018589071617984,0.049018589071617984,0.6584137641628199,15.69,4.6490577819701056,4.901858907161798,0.17,4.48290772709158,1.0934552316431516
3145,3145,54,10.0,10,Medium,2,Immobile inactive nitrate reducers,0.11899902886212348,1.0,0.18588988142910834,0.18588988142910834,0.6584137641628199,15.69,11.899902886212347,18.58898814291084,0.17,27.192327145513634,0.6836115218618857
3146,3146,54,10.0,10,Medium,2,Immobile inactive sulphate reducers,0.011968474418447127,1.0,0.010334223571215523,0.010334223571215523,0.6584137641628199,15.69,1.1968474418447128,1.0334223571215522,0.17,2.773065748872165,0.37266421019474777
3147,3147,54,10.0,10,Medium,2,Immobile inactive ammonia oxidizers,0.4691490819166856,1.0,0.6610136659411112,0.6610136659411112,0.6584137641628199,15.69,46.91490819166856,66.10136659411114,0.17,115.48617565291454,0.5723747125610436
3148,3148,54,10.0,10,Medium,2,Mobile inactive aerobic degraders,0.13040275279350566,1.0,0.4315594989762327,0.4315594989762327,0.6584137641628199,15.69,13.040275279350565,43.15594989762327,0.17,10.232178260449928,4.2176698645324056
3149,3149,54,10.0,10,Medium,2,Mobile inactive nitrate reducers,0.12040335979996435,1.0,0.8873409067983324,0.8873409067983324,0.6584137641628199,15.69,12.040335979996435,88.73409067983324,0.17,35.38422596335432,2.5077301612229905
3150,3150,54,10.0,10,Medium,2,Mobile inactive sulphate reducers,0.015458505084530706,1.0,0.016783333022951392,0.016783333022951392,0.6584137641628199,15.69,1.5458505084530707,1.6783333022951392,0.17,0.9801482278739084,1.7123260080117688
3151,3151,54,10.0,10,Medium,2,Mobile inactive ammonia oxidizers,0.2412366991357016,1.0,0.3507688468877812,0.3507688468877812,0.6584137641628199,15.69,24.123669913570158,35.07688468877812,0.17,69.38141765663475,0.5055659839983655
3152,3152,54,10.0,10,Medium,5,Immobile active aerobic degraders,0.26142323206936513,1.0,0.2525012613244724,0.2525012613244724,0.6584137641628199,15.69,26.142323206936517,25.25012613244724,0.27,23.981480685740575,1.0529010474095122
3153,3153,54,10.0,10,Medium,5,Immobile active nitrate reducers,0.16804364552185538,1.0,0.1335385904372394,0.1335385904372394,0.6584137641628199,15.69,16.80436455218554,13.353859043723938,0.27,21.360231816778377,0.6251738819255012
