	Unnamed: 0	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Mass	Contribution	Time	fraction	Mass_base	Cont_base	meanmass_fraction	contribution_fraction
8079	8079	57	0.1	10	Original	Fast	0	Mobile active aerobic degraders	1.20307826891369	0.08975969018336168	2.411	0.9958694754233788	1.20307826891369	1.20307826891369	1.0	0.07460835467039852
8080	8080	57	0.1	10	Original	Fast	0	Mobile active nitrate reducers	0.04207890595590305	0.00313943793970036	2.411	0.9958694754233788	0.04207890595590305	0.04207890595590305	1.0	0.07460835467039853
8081	8081	57	0.1	10	Original	Fast	0	Mobile active sulphate reducers	0.019090603931814276	0.0014243185490169035	2.411	0.9958694754233788	0.019090603931814276	0.019090603931814276	1.0	0.07460835467039849
8082	8082	57	0.1	10	Original	Fast	0	Mobile active ammonia oxidizers	0.08596422366594053	0.006413649288233956	2.411	0.9958694754233788	0.08596422366594053	0.08596422366594053	1.0	0.0746083546703985
8083	8083	57	0.1	10	Original	Fast	0	Immobile inactive aerobic degraders	0.966414797868318	0.07210261799808097	2.411	0.9958694754233788	0.966414797868318	0.966414797868318	1.0	0.07460835467039853
8084	8084	57	0.1	10	Original	Fast	0	Immobile inactive nitrate reducers	0.4074458812445109	0.030398866816883544	2.411	0.9958694754233788	0.4074458812445109	0.4074458812445109	1.0	0.07460835467039852
8085	8085	57	0.1	10	Original	Fast	0	Immobile inactive sulphate reducers	0.3394295797963365	0.02532428247506941	2.411	0.9958694754233788	0.3394295797963365	0.3394295797963365	1.0	0.07460835467039853
8086	8086	57	0.1	10	Original	Fast	0	Immobile inactive ammonia oxidizers	0.0225401492232792	0.001681683447574122	2.411	0.9958694754233788	0.0225401492232792	0.0225401492232792	1.0	0.07460835467039852
8087	8087	57	0.1	10	Original	Fast	0	Mobile inactive aerobic degraders	0.1133162787247763	0.008454341113027845	2.411	0.9958694754233788	0.1133162787247763	0.1133162787247763	1.0	0.07460835467039852
8088	8088	57	0.1	10	Original	Fast	0	Mobile inactive nitrate reducers	0.17392166918886345	0.012976009579710443	2.411	0.9958694754233788	0.17392166918886345	0.17392166918886345	1.0	0.0746083546703985
8089	8089	57	0.1	10	Original	Fast	0	Mobile inactive sulphate reducers	0.1008628248416624	0.007525209408845031	2.411	0.9958694754233788	0.1008628248416624	0.1008628248416624	1.0	0.07460835467039853
8090	8090	57	0.1	10	Original	Fast	0	Mobile inactive ammonia oxidizers	0.03362173725790227	0.002508462497972525	2.411	0.9958694754233788	0.03362173725790227	0.03362173725790227	1.0	0.07460835467039853
8091	8091	57	0.1	10	Original	Fast	0	Total	13.40332466005658	1.0	2.411	0.9958694754233788	13.40332466005658	13.40332466005658	1.0	0.07460835467039852
8092	8092	57	0.1	10	Original	Fast	2	Immobile active aerobic degraders	42.06477369805824	0.627116691532412	2.411	0.9958694754233788	9.218029621536587	9.218029621536587	4.563315092824176	0.06803153355758859
8093	8093	57	0.1	10	Original	Fast	2	Immobile active nitrate reducers	2.6076483611032635	0.03887575444083472	2.411	0.9958694754233788	0.3554901532042502	0.3554901532042502	7.335360311949385	0.10935817515738135
8094	8094	57	0.1	10	Original	Fast	2	Immobile active sulphate reducers	0.022493050168271182	0.00033533443696262945	2.411	0.9958694754233788	0.004647415700403025	0.004647415700403025	4.839904931749613	0.07215503380374369
8095	8095	57	0.1	10	Original	Fast	2	Immobile active ammonia oxidizers	1.6176586224671594	0.0241166333291676	2.411	0.9958694754233788	0.31739254900234115	0.31739254900234115	5.096712659298209	0.07598361525805608
8096	8096	57	0.1	10	Original	Fast	2	Mobile active aerobic degraders	5.2853034724924495	0.07879519455413675	2.411	0.9958694754233788	1.20307826891369	1.20307826891369	4.3931501458045386	0.06549465366478961
8097	8097	57	0.1	10	Original	Fast	2	Mobile active nitrate reducers	0.3758139756988957	0.0056027691665155215	2.411	0.9958694754233788	0.04207890595590305	0.04207890595590305	8.931172690010838	0.13314911686123662
8098	8098	57	0.1	10	Original	Fast	2	Mobile active sulphate reducers	0.09237289957746762	0.0013771282257712774	2.411	0.9958694754233788	0.019090603931814276	0.019090603931814276	4.838657797699591	0.0721364410832655
8099	8099	57	0.1	10	Original	Fast	2	Mobile active ammonia oxidizers	0.4369979359317322	0.006514921529237925	2.411	0.9958694754233788	0.08596422366594053	0.08596422366594053	5.083486098006525	0.07578642895159618
8100	8100	57	0.1	10	Original	Fast	2	Immobile inactive aerobic degraders	7.899276706276674	0.11776524245910655	2.411	0.9958694754233788	0.966414797868318	0.966414797868318	8.173795272693058	0.12185786343386791
8101	8101	57	0.1	10	Original	Fast	2	Immobile inactive nitrate reducers	1.986708817615588	0.029618565636045962	2.411	0.9958694754233788	0.4074458812445109	0.4074458812445109	4.876006628284828	0.07269325080812798
8102	8102	57	0.1	10	Original	Fast	2	Immobile inactive sulphate reducers	1.727718319682594	0.025757442660134914	2.411	0.9958694754233788	0.3394295797963365	0.3394295797963365	5.090064103191167	0.07588449620563363
8103	8103	57	0.1	10	Original	Fast	2	Immobile inactive ammonia oxidizers	0.10742166042520156	0.0016014805349560295	2.411	0.9958694754233788	0.0225401492232792	0.0225401492232792	4.765791892551348	0.07105013010748125
8104	8104	57	0.1	10	Original	Fast	2	Mobile inactive aerobic degraders	1.3689690302687032	0.02040907994025588	2.411	0.9958694754233788	0.1133162787247763	0.1133162787247763	12.080956466931541	0.18010721998580323
8105	8105	57	0.1	10	Original	Fast	2	Mobile inactive nitrate reducers	0.8166168663067529	0.0121744163209773	2.411	0.9958694754233788	0.17392166918886345	0.17392166918886345	4.695314103845103	0.06999942202576821
8106	8106	57	0.1	10	Original	Fast	2	Mobile inactive sulphate reducers	0.5070606688897271	0.007559441811403732	2.411	0.9958694754233788	0.1008628248416624	0.1008628248416624	5.0272304953358855	0.07494775030612894
8107	8107	57	0.1	10	Original	Fast	2	Mobile inactive ammonia oxidizers	0.15963551955290195	0.002379903422081045	2.411	0.9958694754233788	0.03362173725790227	0.03362173725790227	4.747985457395783	0.07078466540338232
8108	8108	57	0.1	10	Original	Fast	2	Total	67.07646960451564	1.0	2.411	0.9958694754233788	13.40332466005658	13.40332466005658	5.004465034291909	0.07460835467039852
8109	8109	57	0.1	10	Original	Fast	5	Immobile active aerobic degraders	40.28609813203913	0.5996948883381648	2.411	0.9958694754233788	9.218029621536587	9.218029621536587	4.37035893635192	0.06505673261637875
8110	8110	57	0.1	10	Original	Fast	5	Immobile active nitrate reducers	3.1085191967493317	0.046273110552473226	2.411	0.9958694754233788	0.3554901532042502	0.3554901532042502	8.744318706806213	0.1301670668944987
8111	8111	57	0.1	10	Original	Fast	5	Immobile active sulphate reducers	0.02209455400113673	0.00032889735439669345	2.411	0.9958694754233788	0.004647415700403025	0.004647415700403025	4.7541591769422915	0.07076994519086627
8112	8112	57	0.1	10	Original	Fast	5	Immobile active ammonia oxidizers	1.6265346859953596	0.0242124351109693	2.411	0.9958694754233788	0.31739254900234115	0.31739254900234115	5.124678229240227	0.07628545530472017
8113	8113	57	0.1	10	Original	Fast	5	Mobile active aerobic degraders	4.974335089996526	0.0740474621437628	2.411	0.9958694754233788	1.20307826891369	1.20307826891369	4.134672879170249	0.06154833318585612
8114	8114	57	0.1	10	Original	Fast	5	Mobile active nitrate reducers	0.481593418646826	0.007168952189741016	2.411	0.9958694754233788	0.04207890595590305	0.04207890595590305	11.445008079618702	0.1703692628618667
8115	8115	57	0.1	10	Original	Fast	5	Mobile active sulphate reducers	0.09067992598240307	0.0013498524455830127	2.411	0.9958694754233788	0.019090603931814276	0.019090603931814276	4.749976810910942	0.07070768690211517
8116	8116	57	0.1	10	Original	Fast	5	Mobile active ammonia oxidizers	0.4401237356410334	0.006551638573563339	2.411	0.9958694754233788	0.08596422366594053	0.08596422366594053	5.119847732835546	0.07621354901107694
8117	8117	57	0.1	10	Original	Fast	5	Immobile inactive aerobic degraders	9.127873816593207	0.1358766304759942	2.411	0.9958694754233788	0.966414797868318	0.966414797868318	9.445089041193423	0.14059866506153035
8118	8118	57	0.1	10	Original	Fast	5	Immobile inactive nitrate reducers	1.967021002992992	0.029280880885572118	2.411	0.9958694754233788	0.4074458812445109	0.4074458812445109	4.827686555536856	0.0718644665056768
8119	8119	57	0.1	10	Original	Fast	5	Immobile inactive sulphate reducers	1.7395251674214962	0.025894400287145892	2.411	0.9958694754233788	0.3394295797963365	0.3394295797963365	5.124848483933666	0.07628798969931545
8120	8120	57	0.1	10	Original	Fast	5	Immobile inactive ammonia oxidizers	0.1072508332770042	0.001596525339223083	2.411	0.9958694754233788	0.0225401492232792	0.0225401492232792	4.758213098528949	0.07083029146826635
8121	8121	57	0.1	10	Original	Fast	5	Mobile inactive aerobic degraders	1.7448608025594707	0.02597382602621334	2.411	0.9958694754233788	0.1133162787247763	0.1133162787247763	15.398147752428457	0.2292153106200992
8122	8122	57	0.1	10	Original	Fast	5	Mobile inactive nitrate reducers	0.7967419729621813	0.011860222524997851	2.411	0.9958694754233788	0.17392166918886345	0.17392166918886345	4.581039134904981	0.06819289729860346
8123	8123	57	0.1	10	Original	Fast	5	Mobile inactive sulphate reducers	0.5086696706849699	0.007572006610385372	2.411	0.9958694754233788	0.1008628248416624	0.1008628248416624	5.043182872217741	0.07507232344793181
8124	8124	57	0.1	10	Original	Fast	5	Mobile inactive ammonia oxidizers	0.1557360259891632	0.0023182711418141873	2.411	0.9958694754233788	0.03362173725790227	0.03362173725790227	4.632004134544233	0.0689515572628334
8125	8125	57	0.1	10	Original	Fast	5	Total	67.17765803153222	1.0	2.411	0.9958694754233788	13.40332466005658	13.40332466005658	5.012014536343302	0.07460835467039852
8126	8126	57	0.1	10	Original	Fast	1	Immobile active aerobic degraders	42.489594654956115	0.6336591977827586	2.411	0.9958694754233788	9.218029621536587	9.218029621536587	4.609400967391703	0.06874128461274479
8127	8127	57	0.1	10	Original	Fast	1	Immobile active nitrate reducers	2.2590813839435486	0.033690311924608106	2.411	0.9958694754233788	0.3554901532042502	0.3554901532042502	6.35483532688899	0.09477143493550164
8128	8128	57	0.1	10	Original	Fast	1	Immobile active sulphate reducers	0.022561181638145585	0.00033646120594824015	2.411	0.9958694754233788	0.004647415700403025	0.004647415700403025	4.85456500828817	0.07239748445981757
8129	8129	57	0.1	10	Original	Fast	1	Immobile active ammonia oxidizers	1.608653271768711	0.02399029574128151	2.411	0.9958694754233788	0.31739254900234115	0.31739254900234115	5.068339747814449	0.07558556688457281
8130	8130	57	0.1	10	Original	Fast	1	Mobile active aerobic degraders	5.346013159586396	0.07972658806347196	2.411	0.9958694754233788	1.20307826891369	1.20307826891369	4.443612105481329	0.06626882898937278
8131	8131	57	0.1	10	Original	Fast	1	Mobile active nitrate reducers	0.33508305200429683	0.004997187185424807	2.411	0.9958694754233788	0.04207890595590305	0.04207890595590305	7.963207321869299	0.11875753591744168
8132	8132	57	0.1	10	Original	Fast	1	Mobile active sulphate reducers	0.09264359099736337	0.0013816197595628464	2.411	0.9958694754233788	0.019090603931814276	0.019090603931814276	4.852837098724461	0.07237171566167128
8133	8133	57	0.1	10	Original	Fast	1	Mobile active ammonia oxidizers	0.4353545559194543	0.00649256414176718	2.411	0.9958694754233788	0.08596422366594053	0.08596422366594053	5.06436907534063	0.07552635113646199
8134	8134	57	0.1	10	Original	Fast	1	Immobile inactive aerobic degraders	7.784292967960682	0.11608933616429735	2.411	0.9958694754233788	0.966414797868318	0.966414797868318	8.054815577256255	0.12012371542774689
8135	8135	57	0.1	10	Original	Fast	1	Immobile inactive nitrate reducers	2.0451716379119005	0.030500216110113974	2.411	0.9958694754233788	0.4074458812445109	0.4074458812445109	5.019492727881031	0.07485709762718303
8136	8136	57	0.1	10	Original	Fast	1	Immobile inactive sulphate reducers	1.7185358408880436	0.025629005198594325	2.411	0.9958694754233788	0.3394295797963365	0.3394295797963365	5.063011426167378	0.07550610413497894
8137	8137	57	0.1	10	Original	Fast	1	Immobile inactive ammonia oxidizers	0.10812851436418816	0.0016125507486210145	2.411	0.9958694754233788	0.0225401492232792	0.0225401492232792	4.797151664484737	0.07154126322090144
8138	8138	57	0.1	10	Original	Fast	1	Mobile inactive aerobic degraders	1.3209833985683408	0.019700194539830008	2.411	0.9958694754233788	0.1133162787247763	0.1133162787247763	11.65749011028467	0.17385140741938795
8139	8139	57	0.1	10	Original	Fast	1	Mobile inactive nitrate reducers	0.8223003012957173	0.012263194165228098	2.411	0.9958694754233788	0.17392166918886345	0.17392166918886345	4.727992234267096	0.07050986931312947
8140	8140	57	0.1	10	Original	Fast	1	Mobile inactive sulphate reducers	0.5056563734085651	0.007540994790131194	2.411	0.9958694754233788	0.1008628248416624	0.1008628248416624	5.013307670118898	0.07476485813251098
8141	8141	57	0.1	10	Original	Fast	1	Mobile inactive ammonia oxidizers	0.16027879650729562	0.002390282478360909	2.411	0.9958694754233788	0.03362173725790227	0.03362173725790227	4.767118227051893	0.07109336617634504
8142	8142	57	0.1	10	Original	Fast	1	Total	67.05433268171876	1.0	2.411	0.9958694754233788	13.40332466005658	13.40332466005658	5.002813434904568	0.07460835467039852
8143	8143	58	1.0	2	Original	Fast	0	Immobile active aerobic degraders	9.211318129609245	0.685038741802031	2.225	0.9190417182982238	9.211318129609245	9.211318129609245	1.0	0.07436924142268128
8144	8144	58	1.0	2	Original	Fast	0	Immobile active nitrate reducers	0.3673934894347847	0.027322775112896814	2.225	0.9190417182982238	0.3673934894347847	0.3673934894347847	1.0	0.0743692414226813
8145	8145	58	1.0	2	Original	Fast	0	Immobile active sulphate reducers	0.004669688378610768	0.0003472811823975933	2.225	0.9190417182982238	0.004669688378610768	0.004669688378610768	1.0	0.07436924142268128
8146	8146	58	1.0	2	Original	Fast	0	Immobile active ammonia oxidizers	0.3116935154365404	0.02318041029938431	2.225	0.9190417182982238	0.3116935154365404	0.3116935154365404	1.0	0.0743692414226813
8147	8147	58	1.0	2	Original	Fast	0	Mobile active aerobic degraders	1.1651031692101363	0.08664783887331973	2.225	0.9190417182982238	1.1651031692101363	1.1651031692101363	1.0	0.0743692414226813
8148	8148	58	1.0	2	Original	Fast	0	Mobile active nitrate reducers	0.053414528085345886	0.003972397934657678	2.225	0.9190417182982238	0.053414528085345886	0.053414528085345886	1.0	0.0743692414226813
8149	8149	58	1.0	2	Original	Fast	0	Mobile active sulphate reducers	0.019199894213676967	0.0014278815680668845	2.225	0.9190417182982238	0.019199894213676967	0.019199894213676967	1.0	0.07436924142268132
8150	8150	58	1.0	2	Original	Fast	0	Mobile active ammonia oxidizers	0.08613896683589213	0.006406089620518801	2.225	0.9190417182982238	0.08613896683589213	0.08613896683589213	1.0	0.07436924142268131
8151	8151	58	1.0	2	Original	Fast	0	Immobile inactive aerobic degraders	0.9885266654533836	0.0735159782358608	2.225	0.9190417182982238	0.9885266654533836	0.9885266654533836	1.0	0.0743692414226813
8152	8152	58	1.0	2	Original	Fast	0	Immobile inactive nitrate reducers	0.4151804787165878	0.030876657255658312	2.225	0.9190417182982238	0.4151804787165878	0.4151804787165878	1.0	0.0743692414226813
8153	8153	58	1.0	2	Original	Fast	0	Immobile inactive sulphate reducers	0.33350652514526363	0.02480262728456764	2.225	0.9190417182982238	0.33350652514526363	0.33350652514526363	1.0	0.0743692414226813
8154	8154	58	1.0	2	Original	Fast	0	Immobile inactive ammonia oxidizers	0.02230469140472826	0.0016587829799366404	2.225	0.9190417182982238	0.02230469140472826	0.02230469140472826	1.0	0.0743692414226813
8155	8155	58	1.0	2	Original	Fast	0	Mobile inactive aerobic degraders	0.16217039325291904	0.012060489127437502	2.225	0.9190417182982238	0.16217039325291904	0.16217039325291904	1.0	0.0743692414226813
8156	8156	58	1.0	2	Original	Fast	0	Mobile inactive nitrate reducers	0.17165018645195082	0.01276549415649339	2.225	0.9190417182982238	0.17165018645195082	0.17165018645195082	1.0	0.07436924142268131
8157	8157	58	1.0	2	Original	Fast	0	Mobile inactive sulphate reducers	0.10075647732172603	0.007493182786838358	2.225	0.9190417182982238	0.10075647732172603	0.10075647732172603	1.0	0.07436924142268131
8158	8158	58	1.0	2	Original	Fast	0	Mobile inactive ammonia oxidizers	0.033392458124190554	0.002483371779934702	2.225	0.9190417182982238	0.033392458124190554	0.033392458124190554	1.0	0.07436924142268128
8159	8159	58	1.0	2	Original	Fast	0	Total	13.44641925707498	1.0	2.225	0.9190417182982238	13.44641925707498	13.44641925707498	1.0	0.0743692414226813
8160	8160	58	1.0	2	Original	Fast	2	Immobile active aerobic degraders	41.990351210257174	0.624169808512324	2.225	0.9190417182982238	9.211318129609245	9.211318129609245	4.558560525152382	0.06776118246377427
8161	8161	58	1.0	2	Original	Fast	2	Immobile active nitrate reducers	2.7382505127667427	0.04070300078354412	2.225	0.9190417182982238	0.3673934894347847	0.3673934894347847	7.453181919416686	0.11078857397871561
8162	8162	58	1.0	2	Original	Fast	2	Immobile active sulphate reducers	0.0225718923023424	0.00033552216854695763	2.225	0.9190417182982238	0.004669688378610768	0.004669688378610768	4.833704194423684	0.07185108327223656
8163	8163	58	1.0	2	Original	Fast	2	Immobile active ammonia oxidizers	1.6024512065675502	0.023819797499319	2.225	0.9190417182982238	0.3116935154365404	0.3116935154365404	5.141111788364436	0.07642057444139745
8164	8164	58	1.0	2	Original	Fast	2	Mobile active aerobic degraders	5.2505743458986505	0.0780476916625249	2.225	0.9190417182982238	1.1651031692101363	1.1651031692101363	4.506531682905125	0.06698779449328605
8165	8165	58	1.0	2	Original	Fast	2	Mobile active nitrate reducers	0.43480283763962535	0.006463170611534351	2.225	0.9190417182982238	0.053414528085345886	0.053414528085345886	8.140160612200788	0.12100023801029335
8166	8166	58	1.0	2	Original	Fast	2	Mobile active sulphate reducers	0.0927264371086635	0.0013783414719333582	2.225	0.9190417182982238	0.019199894213676967	0.019199894213676967	4.829528542017185	0.07178901386610256
8167	8167	58	1.0	2	Original	Fast	2	Mobile active ammonia oxidizers	0.4376834288063737	0.0065059894493180274	2.225	0.9190417182982238	0.08613896683589213	0.08613896683589213	5.081131628154159	0.07552899330349445
8168	8168	58	1.0	2	Original	Fast	2	Immobile inactive aerobic degraders	7.9264776158245445	0.11782392556978395	2.225	0.9190417182982238	0.9885266654533836	0.9885266654533836	8.018476276701245	0.1191914489385519
8169	8169	58	1.0	2	Original	Fast	2	Immobile inactive nitrate reducers	1.9990477766402808	0.029715047195122257	2.225	0.9190417182982238	0.4151804787165878	0.4151804787165878	4.814888654735809	0.07157139778579634
8170	8170	58	1.0	2	Original	Fast	2	Immobile inactive sulphate reducers	1.7120768060215958	0.02544933827349966	2.225	0.9190417182982238	0.33350652514526363	0.33350652514526363	5.133563144756691	0.07630836686752929
8171	8171	58	1.0	2	Original	Fast	2	Immobile inactive ammonia oxidizers	0.10651779741392756	0.0015833445374651936	2.225	0.9190417182982238	0.02230469140472826	0.02230469140472826	4.775578172372624	0.07098706315791253
8172	8172	58	1.0	2	Original	Fast	2	Mobile inactive aerobic degraders	1.4794329522371408	0.02199118025664693	2.225	0.9190417182982238	0.16217039325291904	0.16217039325291904	9.122706818191126	0.13560539513738332
8173	8173	58	1.0	2	Original	Fast	2	Mobile inactive nitrate reducers	0.8154823206416293	0.012121819162011094	2.225	0.9190417182982238	0.17165018645195082	0.17165018645195082	4.750838536781335	0.07061931835072195
8174	8174	58	1.0	2	Original	Fast	2	Mobile inactive sulphate reducers	0.5067882965996542	0.007533205722928643	2.225	0.9190417182982238	0.10075647732172603	0.10075647732172603	5.029833416877268	0.0747664658707184
8175	8175	58	1.0	2	Original	Fast	2	Mobile inactive ammonia oxidizers	0.1586868799253588	0.0023588171234975174	2.225	0.9190417182982238	0.033392458124190554	0.033392458124190554	4.752177253174453	0.07063921783550027
8176	8176	58	1.0	2	Original	Fast	2	Total	67.27392231665128	1.0	2.225	0.9190417182982238	13.44641925707498	13.44641925707498	5.003110570217745	0.0743692414226813
8177	8177	58	1.0	2	Original	Fast	5	Immobile active aerobic degraders	40.34488124679987	0.5986516093053257	2.225	0.9190417182982238	9.211318129609245	9.211318129609245	4.379924857563394	0.06499087328023066
8178	8178	58	1.0	2	Original	Fast	5	Immobile active nitrate reducers	3.1868745943013588	0.047287971746950985	2.225	0.9190417182982238	0.3673934894347847	0.3673934894347847	8.674281624326536	0.12871205698201404
8179	8179	58	1.0	2	Original	Fast	5	Immobile active sulphate reducers	0.022152825857504936	0.00032871146079548513	2.225	0.9190417182982238	0.004669688378610768	0.004669688378610768	4.743962350673045	0.07039259028528083
8180	8180	58	1.0	2	Original	Fast	5	Immobile active ammonia oxidizers	1.611781426619692	0.0239161825509363	2.225	0.9190417182982238	0.3116935154365404	0.3116935154365404	5.171045744606915	0.07672980465262694
8181	8181	58	1.0	2	Original	Fast	5	Mobile active aerobic degraders	4.973604587430079	0.07380010296968059	2.225	0.9190417182982238	1.1651031692101363	1.1651031692101363	4.268810452899083	0.0633421184663949
8182	8182	58	1.0	2	Original	Fast	5	Mobile active nitrate reducers	0.5335245257199721	0.007916625506276738	2.225	0.9190417182982238	0.053414528085345886	0.053414528085345886	9.988378533785886	0.14821109143990807
8183	8183	58	1.0	2	Original	Fast	5	Mobile active sulphate reducers	0.09094115277628972	0.0013494169713518644	2.225	0.9190417182982238	0.019199894213676967	0.019199894213676967	4.736544470724644	0.07028252116048705
8184	8184	58	1.0	2	Original	Fast	5	Mobile active ammonia oxidizers	0.4408520632369199	0.006541518749501561	2.225	0.9190417182982238	0.08613896683589213	0.08613896683589213	5.117916773680491	0.07594145820165399
8185	8185	58	1.0	2	Original	Fast	5	Immobile inactive aerobic degraders	9.04634550975242	0.1342328724334727	2.225	0.9190417182982238	0.9885266654533836	0.9885266654533836	9.151341917117989	0.1357908462407611
8186	8186	58	1.0	2	Original	Fast	5	Immobile inactive nitrate reducers	2.0061046718764866	0.02976729025194615	2.225	0.9190417182982238	0.4151804787165878	0.4151804787165878	4.831885829694565	0.07169722994675291
8187	8187	58	1.0	2	Original	Fast	5	Immobile inactive sulphate reducers	1.7239654514925251	0.025580808767522254	2.225	0.9190417182982238	0.33350652514526363	0.33350652514526363	5.169210559648351	0.07670257352949889
8188	8188	58	1.0	2	Original	Fast	5	Immobile inactive ammonia oxidizers	0.10592395847165582	0.001571737138477189	2.225	0.9190417182982238	0.02230469140472826	0.02230469140472826	4.7489542244552885	0.07046666147302107
8189	8189	58	1.0	2	Original	Fast	5	Mobile inactive aerobic degraders	1.8361592113631573	0.02724557943544675	2.225	0.9190417182982238	0.16217039325291904	0.16217039325291904	11.322407096217033	0.1680058788101652
8190	8190	58	1.0	2	Original	Fast	5	Mobile inactive nitrate reducers	0.8065430788738517	0.011967771306309195	2.225	0.9190417182982238	0.17165018645195082	0.17165018645195082	4.698760284187768	0.06972186604445824
8191	8191	58	1.0	2	Original	Fast	5	Mobile inactive sulphate reducers	0.5085264369821444	0.007545695029101398	2.225	0.9190417182982238	0.10075647732172603	0.10075647732172603	5.0470843215207495	0.07489042123820189
8192	8192	58	1.0	2	Original	Fast	5	Mobile inactive ammonia oxidizers	0.15474131809945124	0.002296106376905289	2.225	0.9190417182982238	0.033392458124190554	0.033392458124190554	4.634019979120726	0.06876122651305856
8193	8193	58	1.0	2	Original	Fast	5	Total	67.39292205965337	1.0	2.225	0.9190417182982238	13.44641925707498	13.44641925707498	5.011960490834305	0.0743692414226813
8194	8194	58	1.0	2	Original	Fast	1	Immobile active aerobic degraders	42.40573799162245	0.6305445996037495	2.225	0.9190417182982238	9.211318129609245	9.211318129609245	4.603655784649504	0.06845324314409473
8195	8195	58	1.0	2	Original	Fast	1	Immobile active nitrate reducers	2.393364303801173	0.03558770600677567	2.225	0.9190417182982238	0.3673934894347847	0.3673934894347847	6.514443975268142	0.09686536922993778
8196	8196	58	1.0	2	Original	Fast	1	Immobile active sulphate reducers	0.022640866447950724	0.0003366543478603154	2.225	0.9190417182982238	0.004669688378610768	0.004669688378610768	4.848474804369362	0.07209353613451827
8197	8197	58	1.0	2	Original	Fast	1	Immobile active ammonia oxidizers	1.5922390233224657	0.023675515743474908	2.225	0.9190417182982238	0.3116935154365404	0.3116935154365404	5.108348247452198	0.07595767820294982
8198	8198	58	1.0	2	Original	Fast	1	Mobile active aerobic degraders	5.285464364620113	0.07859127489227231	2.225	0.9190417182982238	1.1651031692101363	1.1651031692101363	4.5364775449055825	0.06745434822355866
8199	8199	58	1.0	2	Original	Fast	1	Mobile active nitrate reducers	0.39180168750443617	0.005825825698879813	2.225	0.9190417182982238	0.053414528085345886	0.053414528085345886	7.335114650426459	0.1090681862726802
8200	8200	58	1.0	2	Original	Fast	1	Mobile active sulphate reducers	0.093010495631218	0.0013830030676112472	2.225	0.9190417182982238	0.019199894213676967	0.019199894213676967	4.844323338248517	0.07203180664537571
8201	8201	58	1.0	2	Original	Fast	1	Mobile active ammonia oxidizers	0.4361504103435817	0.006485261167048558	2.225	0.9190417182982238	0.08613896683589213	0.08613896683589213	5.063334590192087	0.07528835561034729
8202	8202	58	1.0	2	Original	Fast	1	Immobile inactive aerobic degraders	7.829594757097142	0.11642077051338555	2.225	0.9190417182982238	0.9885266654533836	0.9885266654533836	7.920468947093228	0.11777200816326958
8203	8203	58	1.0	2	Original	Fast	1	Immobile inactive nitrate reducers	2.0546695042544654	0.030551543758868517	2.225	0.9190417182982238	0.4151804787165878	0.4151804787165878	4.948858652039448	0.0735861759524675
8204	8204	58	1.0	2	Original	Fast	1	Immobile inactive sulphate reducers	1.7015969272043592	0.025301593698546367	2.225	0.9190417182982238	0.33350652514526363	0.33350652514526363	5.102139835084797	0.07586536331643254
8205	8205	58	1.0	2	Original	Fast	1	Immobile inactive ammonia oxidizers	0.10716027556671133	0.0015934007106299685	2.225	0.9190417182982238	0.02230469140472826	0.02230469140472826	4.804382792043246	0.07143791777779053
8206	8206	58	1.0	2	Original	Fast	1	Mobile inactive aerobic degraders	1.4558042066453687	0.021646822436199684	2.225	0.9190417182982238	0.16217039325291904	0.16217039325291904	8.977003616035596	0.1334819630266269
8207	8207	58	1.0	2	Original	Fast	1	Mobile inactive nitrate reducers	0.8185594950401186	0.012171425224432734	2.225	0.9190417182982238	0.17165018645195082	0.17165018645195082	4.76876554555479	0.07090831344852527
8208	8208	58	1.0	2	Original	Fast	1	Mobile inactive sulphate reducers	0.5054523640564033	0.00751573427576421	2.225	0.9190417182982238	0.10075647732172603	0.10075647732172603	5.016574392953822	0.07459306315132157
8209	8209	58	1.0	2	Original	Fast	1	Mobile inactive ammonia oxidizers	0.15931249279368392	0.0023688688545006327	2.225	0.9190417182982238	0.033392458124190554	0.033392458124190554	4.770912407861131	0.07094023583680259
8210	8210	58	1.0	2	Original	Fast	1	Total	67.25255916595164	1.0	2.225	0.9190417182982238	13.44641925707498	13.44641925707498	5.001521808905815	0.0743692414226813
8211	8211	59	1.0	5	Original	Fast	0	Immobile active aerobic degraders	7.429294360248942	0.5443777634954267	1.565	0.6464270962412225	7.429294360248942	7.429294360248942	1.0	0.07327449110216512
8212	8212	59	1.0	5	Original	Fast	0	Immobile active nitrate reducers	0.8957114854711057	0.06563280327225962	1.565	0.6464270962412225	0.8957114854711057	0.8957114854711057	1.0	0.0732744911021651
8213	8213	59	1.0	5	Original	Fast	0	Immobile active sulphate reducers	0.004087417196175065	0.00029950341497196663	1.565	0.6464270962412225	0.004087417196175065	0.004087417196175065	1.0	0.07327449110216515
8214	8214	59	1.0	5	Original	Fast	0	Immobile active ammonia oxidizers	0.3225819498153926	0.02363702821146706	1.565	0.6464270962412225	0.3225819498153926	0.3225819498153926	1.0	0.07327449110216512
8215	8215	59	1.0	5	Original	Fast	0	Mobile active aerobic degraders	0.9386181069431756	0.06877676412553879	1.565	0.6464270962412225	0.9386181069431756	0.9386181069431756	1.0	0.07327449110216512
